END_ID;latitude;longitude;SUBCLASS;SUBHIERARQUIA;NOME DO PRÉDIO;NE NAME;REGIONAL;UF;Testes Programados GMG;MANTENEDORA;ATENDIMENTO;LOCALIDADE;TIPO ;DETENTOR DA ÁREA;TIPO DE INFRA;TIPO DE ABRIGO ;OWNER RESPONSÁVEL;Resp. Green;CLASSIFICAÇÃO;Elemento de rede;TIPOLOGIA TRANSPORTE;REGIONAL_OLD;TIPO DE CONTRATO DA ÁREA;TIPO DE ABRIGO;ENDEREÇO;LATITUDE;LONGITUDE;CLASSFICAÇÃO GSBI
ESVVA_0058;-20,342;-40,28892;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1189;-23,57733;-46,68686;;;;;;;;;;;;;;;;;;;;;;;;;;
PBJPA_0066;-7,11972;-34,84167;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1193;-24,52389;-47,53528;;;;;;;;;;;;;;;;;;;;;;;;;;
CECSR_0001;-4,46817;-38,90081;;;;;;;;;;;;;;;;;;;;;;;;;;
PICPW_0001;-4,45431;-41,94058;;;;;;;;;;;;;;;;;;;;;;;;;;
PICBRS0001;-4,47425;-42,30356;;;;;;;;;;;;;;;;;;;;;;;;;;
PRPGO_0044;-25,09306;-50,16056;;;;;;;;;;;;;;;;;;;;;;;;;;
GOGNA_0142;-16,72333;-49,24722;;;;;;;;;;;;;;;;;;;;;;;;;;
PRPBC_0011;-26,23903;-52,69508;;;;;;;;;;;;;;;;;;;;;;;;;;
PRRBL_0005;-25,20389;-49,31833;;;;;;;;;;;;;;;;;;;;;;;;;;
GOCTL_0010;-17,7675;-48,755;;;;;;;;;;;;;;;;;;;;;;;;;;
BACAR_0029;-12,68706;-38,22206;;;;;;;;;;;;;;;;;;;;;;;;;;
BAILH_0015;-14,81081;-39,03431;;;;;;;;;;;;;;;;;;;;;;;;;;
BAITB_0018;-14,81228;-39,27414;;;;;;;;;;;;;;;;;;;;;;;;;;
BALFS_0016;-12,88958;-38,35197;;;;;;;;;;;;;;;;;;;;;;;;;;
BAMTI_0001;-12,62211;-38,99314;;;;;;;;;;;;;;;;;;;;;;;;;;
BASMF_0012;-12,79708;-38,34525;;;;;;;;;;;;;;;;;;;;;;;;;;
BALFS_0017;-12,88958;-38,35197;;;;;;;;;;;;;;;;;;;;;;;;;;
BALFS_0018;-12,88231;-38,32497;;;;;;;;;;;;;;;;;;;;;;;;;;
BACAR_0030;-12,82481;-38,23017;;;;;;;;;;;;;;;;;;;;;;;;;;
SPBRE_0031;-23,49889;-46,84417;ETD;;BARUERI;;TSP;SP;;;;;;TIM;INDOOR;;;;MAIN SITE;;Distribuidor MSII;TSP;PRÓPRIO;SALA;ALAMEDA ARAGUAIA, 1753 - ALPHAVILLE INDUSTRIAL;-23,498889 ;-46,844167 ;Silver
SPSPO_1252;-23,52694;-46,55333;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1253;-23,59778;-46,84417;;;;;;;;;;;;;;;;;;;;;;;;;;
PAVGI_0005;-0,85044;-48,139;;;;;;;;;;;;;;;;;;;;;;;;;;
GOLZA_0011;-16,36331;-47,83181;;;;;;;;;;;;;;;;;;;;;;;;;;
GOMIH_0007;-17,83961;-49,23144;;;;;;;;;;;;;;;;;;;;;;;;;;
GOFKA_0002;-16,28719;-50,62139;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0192;-1,30847;-48,46761;;;;;;;;;;;;;;;;;;;;;;;;;;
PRIOE_0001;-24,43056;-53,35339;;;;;;;;;;;;;;;;;;;;;;;;;;
MASLS_0121;-2,52908;-44,24039;;;;;;;;;;;;;;;;;;;;;;;;;;
PRSHW_0004;-25,43322;-54,39942;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0193;-1,43436;-48,43594;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0194;-1,43436;-48,43594;;;;;;;;;;;;;;;;;;;;;;;;;;
BASFN_0003;-11,07847;-38,53256;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_2342;-23,65889;-46,66194;;;;;;;;;;;;;;;;;;;;;;;;;;
SPBRE_0040;-23,49806;-46,82056;;;;;;;;;;;;;;;;;;;;;;;;;;
TOPXC_0006;-10,72456;-48,39325;POP LD;;PORTO NACIONAL;;TCN;TO;;;;;;VIVO;GREENFIELD;;;;MAIN SITE;;POP LD - Prioridade 3 - ILA;TCO;COMPARTILHADO;CONTAINER;RUA F1, QUADRA 01, LOTE 06, SETOR FAMA;-10.724556;-48.39325;Silver
PRPGO_0050;-25,09222;-50,11167;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCAT_0009;-24,655;-49,65528;;;;;;;;;;;;;;;;;;;;;;;;;;
SPIVA_0002;-23,97278;-48,87583;POP LD;;ITAPEVA;;TSP;SP;;;;;;EMBRATEL;INDOOR;;;;MAIN SITE;;POP LD - Prioridade 3 - ILA;TSP;COMPARTILHADO;SALA;RUA PIRAJU, 46;-23.972778;-48.875833;Silver
SPIGA_0013;-23,71667;-48,45;POP LD;;ITAPETININGA;;TSP;SP;;;;;;EMBRATEL;INDOOR;;;;MAIN SITE;;POP LD - Prioridade 2 - Add/Drop 2 direções;TSP;COMPARTILHADO;SALA;"LATITUDE 23°42'41.5""S  LONGITUDE 48°28'53.8""W";-23.716667;-48.45;Silver
DFBSA_0547;-15,80469;-47,86253;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1102;-20,83703;-43,56311;;;;;;;;;;;;;;;;;;;;;;;;;;
PRUVA_0008;-26,19508;-51,01322;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_2173;-23,98474;-46,20082;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_2174;-23,54033;-46,68775;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_2177;-23,58669;-46,71731;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_2178;-23,64124;-46,63613;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_2180;-23,64158;-46,63217;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0207;-1,45433;-48,48581;;;;;;;;;;;;;;;;;;;;;;;;;;
PADEU_0005;-4,27475;-47,55886;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_2183;-23,53728;-46,70181;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1681;-22,98361;-43,22694;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1682;-22,98513;-43,2296;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1683;-22,98673;-43,23182;;;;;;;;;;;;;;;;;;;;;;;;;;
MSDOS_0013;-22,207;-54,86236;;;;;;;;;;;;;;;;;;;;;;;;;;
GOMIH_0009;-17,72708;-49,07081;POP LD;;MORRINHOS;;TCN;GO;;;;;;ATC;GREENFIELD;;;;MAIN SITE;;POP LD - Prioridade 2 - Add/Drop 2 direções;TCO;COMPARTILHADO;OPSS;RODOVIA GO 213, KM 02 ;-17.727083;-49.070806;Gold
RJPTS_0058;-22,38833;-43,05094;;;;;;;;;;;;;;;;;;;;;;;;;;
RJBPI_0015;-22,47;-43,8255;;;;;;;;;;;;;;;;;;;;;;;;;;
CEICO_0006;-6,22108;-38,67122;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0200;-1,46253;-48,48886;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0202;-1,31769;-48,43697;;;;;;;;;;;;;;;;;;;;;;;;;;
MASMH_0003;-4,112;-44,47108;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCTA_0402;-25,5215;-49,29039;;;;;;;;;;;;;;;;;;;;;;;;;;
SPBRE_0037;-23,55281;-46,89003;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCTA_0403;-25,44336;-49,34606;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1626;-23,58261;-46,62739;;;;;;;;;;;;;;;;;;;;;;;;;;
BASDR_0288;-12,97266;-38,45948;;;;;;;;;;;;;;;;;;;;;;;;;;
RSPAE_0238;-30,02892;-51,22581;;;;;;;;;;;;;;;;;;;;;;;;;;
PRMMR_0002;-24,32361;-52,53311;;;;;;;;;;;;;;;;;;;;;;;;;;
BACDT_0003;-10,6;-38,38333;;;;;;;;;;;;;;;;;;;;;;;;;;
MAITZ_0033;-5,52406;-47,47508;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0518;-15,77672;-47,9125;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCTA_0405;-25,56319;-49,30886;;;;;;;;;;;;;;;;;;;;;;;;;;
MGSFI_0002;-15,63703;-45,03428;;;;;;;;;;;;;;;;;;;;;;;;;;
MGCHGU0002;-15,50594;-45,3985;;;;;;;;;;;;;;;;;;;;;;;;;;
MGSAG_0002;-20,478;-42,23489;;;;;;;;;;;;;;;;;;;;;;;;;;
MGCLS_0003;-19,91966;-48,37846;;;;;;;;;;;;;;;;;;;;;;;;;;
MGCEM_0053;-19,82708;-44,09664;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1631;-23,65311;-46,72508;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1338;-23,00424;-43,32069;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1339;-22,90804;-43,17651;;;;;;;;;;;;;;;;;;;;;;;;;;
BASDR_0271;-12,99771;-38,46361;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1413;-23,59685;-46,68811;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1414;-23,58916;-46,67524;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCTA_0387;-25,43153;-49,27;;;;;;;;;;;;;;;;;;;;;;;;;;
BASDR_0272;-12,98356;-38,45323;;;;;;;;;;;;;;;;;;;;;;;;;;
MGBHE_0351;-19,93064;-43,91746;;;;;;;;;;;;;;;;;;;;;;;;;;
MGBHE_0352;-19,92251;-43,94451;;;;;;;;;;;;;;;;;;;;;;;;;;
MGBHE_0353;-19,94174;-43,95725;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1415;-23,54574;-46,65772;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1416;-23,5704;-46,69101;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1340;-22,90706;-43,1767;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1417;-23,55838;-46,63599;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1418;-23,56307;-46,65433;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1419;-23,56928;-46,69169;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1420;-23,6005;-46,69477;;;;;;;;;;;;;;;;;;;;;;;;;;
RSPAE_0227;-30,02917;-51,23017;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1421;-23,66789;-46,47876;;;;;;;;;;;;;;;;;;;;;;;;;;
MACDN_0001;-22,91083;-43,20451;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1341;-23,00424;-43,32069;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0473;-15,7366;-47,90659;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1342;-21,18519;-47,80849;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1422;-23,54541;-46,59056;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1423;-23,60737;-46,69724;;;;;;;;;;;;;;;;;;;;;;;;;;
SPCAS_0163;-22,91238;-47,05672;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1343;-22,91504;-43,1765;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0474;-15,79847;-47,88204;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1424;-23,56269;-46,65475;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1344;-22,93536;-43,37198;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1345;-22,94263;-43,18118;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0475;-15,801;-47,8613;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0476;-15,801;-47,8613;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1425;-23,59886;-46,68898;;;;;;;;;;;;;;;;;;;;;;;;;;
CEFLA_0274;-3,73674;-38,49665;;;;;;;;;;;;;;;;;;;;;;;;;;
SPCAS_0164;-22,87983;-47,02091;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1426;-23,65011;-46,72134;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1427;-23,60087;-46,69178;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1830;-23,5625;-46,5998;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1831;-23,5572;-46,5977;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1832;-23,5758;-46,5925;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1833;-23,56769;-46,598;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1834;-23,5697;-46,596;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1835;-23,5489;-46,607;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1836;-23,5638;-46,6029;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1747;-22,90389;-43,17806;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1758;-22,90417;-43,17667;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0409;-15,78955;-47,88398;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1174;-23,00424;-43,32069;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1175;-22,96681;-43,23079;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1176;-22,90134;-43,17885;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1177;-22,95558;-43,18964;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1178;-22,90856;-43,17381;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1179;-22,95207;-43,1862;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1180;-22,9054;-43,17838;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1181;-23,01629;-43,47371;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1182;-22,89248;-43,24006;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1183;-22,90706;-43,1767;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1184;-22,96083;-43,20952;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1185;-22,95496;-43,19462;;;;;;;;;;;;;;;;;;;;;;;;;;
RNPNS_0002;-5,25336;-36,71917;;;;;;;;;;;;;;;;;;;;;;;;;;
RNADG_0002;-5,29172;-36,76503;;;;;;;;;;;;;;;;;;;;;;;;;;
RNJTU_0003;-6,0255;-37,01056;;;;;;;;;;;;;;;;;;;;;;;;;;
SPCAS_0134;-22,84475;-47,04039;;;;;;;;;;;;;;;;;;;;;;;;;;
PATUU_0012;-3,77483;-49,66369;;;;;;;;;;;;;;;;;;;;;;;;;;
GOCMG_0002;-16,05389;-48,85306;;;;;;;;;;;;;;;;;;;;;;;;;;
RSIBZ_0002;-28,63193;-52,49682;;;;;;;;;;;;;;;;;;;;;;;;;;
MSNVR_0006;-23,07081;-54,20108;;;;;;;;;;;;;;;;;;;;;;;;;;
PRNLD_0002;-22,76247;-52,986;;;;;;;;;;;;;;;;;;;;;;;;;;
PBPOS_0009;-7,02444;-37,28;;;;;;;;;;;;;;;;;;;;;;;;;;
TOPIT_0002;-10,18725;-48,68556;;;;;;;;;;;;;;;;;;;;;;;;;;
GOGNA_0134;-16,71031;-49,32781;;;;;;;;;;;;;;;;;;;;;;;;;;
MTJCR_0004;-15,95306;-54,97918;;;;;;;;;;;;;;;;;;;;;;;;;;
GOMNI_0002;-17,57417;-52,54503;;;;;;;;;;;;;;;;;;;;;;;;;;
MGJUA_0008;-16,00361;-43,53;;;;;;;;;;;;;;;;;;;;;;;;;;
PASXU_0006;-6,63686;-51,98586;;;;;;;;;;;;;;;;;;;;;;;;;;
ROPVO_0038;-8,80489;-63,88708;;;;;;;;;;;;;;;;;;;;;;;;;;
TOPMJ_0032;-10,22867;-48,32319;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCTA_0347;-25,43223;-49,27905;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCTA_0348;-25,43222;-49,27906;;;;;;;;;;;;;;;;;;;;;;;;;;
RSPAE_0186;-30,0308;-51,22403;;;;;;;;;;;;;;;;;;;;;;;;;;
RSPAE_0187;-30,03081;-51,22403;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1082;-23,51108;-46,48594;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1152;-23,54585;-46,63636;;;;;;;;;;;;;;;;;;;;;;;;;;
MGULA_0063;-18,91181;-48,19053;;;;;;;;;;;;;;;;;;;;;;;;;;
GOCXX_0002;-18,45489;-49,42681;;;;;;;;;;;;;;;;;;;;;;;;;;
RSBUA_0003;-30,13263;-52,01147;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1129;-22,93667;-43,29083;;;;;;;;;;;;;;;;;;;;;;;;;;
MGTOT_0008;-17,87192;-41,51294;POP LD;;TEOFILO OTONI;;TSDE;MG;;;;;;EMBRATEL;INDOOR;;;;MAIN SITE;;POP LD - Prioridade 2 - Add/Drop 2 direções;TLE;COMPARTILHADO;SALA;RUA ENGENHEIRO CELSO MURTA, 242;-17.871917;-41.512944;Silver
RSIJI_0008;-28,38806;-53,92556;;;;;;;;;;;;;;;;;;;;;;;;;;
MGIIG_0018;-19,46331;-42,53081;POP LD;;IPATINGA;;TSDE;MG;;;;;;EMBRATEL;INDOOR;;;;MAIN SITE;;POP LD - Prioridade 2 - Add/Drop 2 direções;TLE;COMPARTILHADO;SALA;AVENIDA LIVRAMENTO, 625 ;-19.463306;-42.530806;Silver
SPMOC_0003;-21,46833;-46,99917;;;;;;;;;;;;;;;;;;;;;;;;;;
SPIYG_0002;-21,74139;-49,02361;;;;;;;;;;;;;;;;;;;;;;;;;;
SPBTA_0002;-21,06528;-50,14917;;;;;;;;;;;;;;;;;;;;;;;;;;
SPCCD_0002;-21,54222;-46,51306;;;;;;;;;;;;;;;;;;;;;;;;;;
ALMCO_0131;-9,65792;-35,71683;;;;;;;;;;;;;;;;;;;;;;;;;;
RSPAE_0195;-30,03333;-51,19;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1256;-23,5475;-46,63611;;;;;;;;;;;;;;;;;;;;;;;;;;
MGULA_0074;-18,90367;-48,27033;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCTA_0360;-25,43117;-49,27217;;;;;;;;;;;;;;;;;;;;;;;;;;
RSRGR_0014;-32,02972;-52,09194;;;;;;;;;;;;;;;;;;;;;;;;;;
ESPKO_0002;-18,30019;-39,95444;POP LD;;PEDRO CANARIO;;TSDE;ES;;;;;;ATC;GREENFIELD;;;;MAIN SITE;;POP LD - Prioridade 3 - ILA;TRJ;COMPARTILHADO;SALA;AV. ANTÔNIO GUEDES ALCOFORADO S/N;-18.300194;-39.954444;Silver
PRMRH_0005;-24,56047;-54,07744;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1131;-22,90886;-43,18078;;;;;;;;;;;;;;;;;;;;;;;;;;
PRUVA_0009;-26,28583;-51,12222;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRBT_0011;-22,68628;-42,53975;POP LD;;RIO BONITO;;TSDE;RJ;;;;;;AMERICAN TOWER;GREENFIELD;;;;MAIN SITE;;POP LD - Prioridade 3 - ILA;TRJ;COMPARTILHADO;0;RJ 101 – Km 252 – Em Frente ao Pedágio 4;-22,686278 ;-42,53975 ;Iron
RJCBU_0006;-22,47531;-42,08847;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1257;-23,60139;-46,71239;;;;;;;;;;;;;;;;;;;;;;;;;;
MGCAE_0002;-22,12517;-45,13317;;;;;;;;;;;;;;;;;;;;;;;;;;
MGPTH_0006;-15,75067;-43,03231;;;;;;;;;;;;;;;;;;;;;;;;;;
SPRPO_0087;-23,6681;-46,64889;;;;;;;;;;;;;;;;;;;;;;;;;;
SPRPO_0088;-21,17666;-47,82076;;;;;;;;;;;;;;;;;;;;;;;;;;
SPRPO_0089;-21,17666;-47,82076;;;;;;;;;;;;;;;;;;;;;;;;;;
SPRPO_0090;-23,65217;-46,6542;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1230;-22,90028;-43,18795;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1231;-22,93432;-43,37211;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1232;-22,91249;-43,17666;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1233;-22,95066;-43,18152;;;;;;;;;;;;;;;;;;;;;;;;;;
MGBHE_0331;-19,92334;-43,93843;;;;;;;;;;;;;;;;;;;;;;;;;;
MGBHE_0332;-19,9394;-43,92559;;;;;;;;;;;;;;;;;;;;;;;;;;
MGBHE_0333;-19,92035;-43,93892;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0429;-15,63618;-47,64684;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0430;-15,78635;-47,88468;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0431;-15,79663;-47,88777;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0432;-15,78474;-47,87018;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1234;-22,9056;-43,18361;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1235;-22,90637;-43,17783;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1321;-23,545;-46,65957;;;;;;;;;;;;;;;;;;;;;;;;;;
CEFLA_0244;-3,74411;-38,50972;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1236;-22,90028;-43,18795;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1237;-22,86521;-43,35466;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1238;-22,91027;-43,20151;;;;;;;;;;;;;;;;;;;;;;;;;;
RNNTL_0109;-5,675;-35,23397;;;;;;;;;;;;;;;;;;;;;;;;;;
CEFLA_0286;-3,80203;-38,47689;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0523;-15,75883;-47,96228;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0527;-15,74;-47,8665;;;;;;;;;;;;;;;;;;;;;;;;;;
MTNMM_0002;-13,98917;-56,10139;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0528;-15,82594;-47,92858;;;;;;;;;;;;;;;;;;;;;;;;;;
PBCGE_0045;-7,30492;-35,77406;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0536;-15,78097;-47,90847;;;;;;;;;;;;;;;;;;;;;;;;;;
CEFLA_0288;-3,74603;-38,50928;;;;;;;;;;;;;;;;;;;;;;;;;;
SCFNS_0147;-27,5975;-48,585;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1634;-23,62942;-46,69128;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1635;-23,58783;-46,68564;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1636;-23,60358;-46,69389;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1637;-23,59361;-46,68711;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0538;-15,77672;-47,9125;;;;;;;;;;;;;;;;;;;;;;;;;;
BAIPI_0005;-12,11514;-39,8335;;;;;;;;;;;;;;;;;;;;;;;;;;
MGCUV_0008;-18,74164;-44,43153;;;;;;;;;;;;;;;;;;;;;;;;;;
BASDR_0289;-12,98721;-38,50728;;;;;;;;;;;;;;;;;;;;;;;;;;
MGLPT_0004;-20,00378;-45,52667;;;;;;;;;;;;;;;;;;;;;;;;;;
CERRB_0002;-4,06717;-40,527;;;;;;;;;;;;;;;;;;;;;;;;;;
PAABT_0007;-1,72242;-48,88186;;;;;;;;;;;;;;;;;;;;;;;;;;
RJGUPM0005;-22,54833;-42,91;;;;;;;;;;;;;;;;;;;;;;;;;;
CEIMW_0002;-2,92239;-39,92275;;;;;;;;;;;;;;;;;;;;;;;;;;
MAMIR_0003;-3,47669;-44,53536;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1622;-23,43914;-46,71597;;;;;;;;;;;;;;;;;;;;;;;;;;
ROPVO_0044;-8,76342;-63,90875;;;;;;;;;;;;;;;;;;;;;;;;;;
BAJEE_0011;-13,88161;-40,13717;;;;;;;;;;;;;;;;;;;;;;;;;;
BASEU_0001;-12,65783;-39,22594;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1463;-22,92858;-43,57361;;;;;;;;;;;;;;;;;;;;;;;;;;
BAISC_0002;-14,26583;-42,25797;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1465;-22,90278;-43,2075;;;;;;;;;;;;;;;;;;;;;;;;;;
MGURA_0032;-19,75881;-47,9525;;;;;;;;;;;;;;;;;;;;;;;;;;
MTCBA_0084;-16,07747;-56,06936;;;;;;;;;;;;;;;;;;;;;;;;;;
MSCPE_0076;-20,46667;-54,60083;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1540;-23,00222;-43,33303;ETD;;RIO DE JANEIRO;;TSDE;RJ;;;;;;LIGHT;GREENFIELD;;;;MAIN SITE;;Distribuidor MSII;TRJ;COMPARTILHADO;CONTAINER;0;;;Gold
RJRJO_1543;-22,95697;-43,39444;AGREGADOR E DISTRIBUIDOR;;RIO DE JANEIRO;;TSDE;RJ;;;;;;LIGHT;GREENFIELD;;;;MAIN SITE;RMAGRJO-CURM10-01;Agregador MSII;TRJ;COMPARTILHADO;CONTAINER;ESTRADA DE CURICICA 139;-22.953633 ;-43.391083 ;Silver
PRPGO_0049;-25,09219;-50,15897;;;;;;;;;;;;;;;;;;;;;;;;;;
MGBHE_0384;-19,83358;-43,96775;;;;;;;;;;;;;;;;;;;;;;;;;;
PITSA_0078;-5,0685;-42,80003;;;;;;;;;;;;;;;;;;;;;;;;;;
MGAFN_0008;-21,42972;-45,94636;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1837;-23,5538;-46,6097;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1838;-23,5517;-46,6066;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1839;-23,5572;-46,602;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1840;-23,5564;-46,6018;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1841;-23,5528;-46,588;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1842;-23,5577;-46,6045;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1843;-23,559;-46,6065;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1844;-23,5547;-46,6029;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1845;-23,5496;-46,5914;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1846;-23,5491;-46,6933;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1847;-23,5493;-46,6903;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1848;-23,5518;-46,6915;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1849;-23,5532;-46,6885;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_1850;-23,554;-46,6901;;;;;;;;;;;;;;;;;;;;;;;;;;
